t,x,x_dot,theta,theta_dot,u
11.75,-0.02128807983696534,0.14608831516409415,-0.002346257023579227,-0.015468073917973441,-0.016749981958549456
11.76,-0.019828509649811466,0.14582673127476256,-0.0025004814980943224,-0.015388592826951009,-0.017833952511450465
11.77,-0.018371632923478615,0.14554961775397696,-0.0026539041457767894,-0.015307647351355204,-0.018912238803918083
11.78,-0.016917604529378797,0.1452570594870637,-0.0028065104203877774,-0.015225255902307293,-0.019984693669254077
11.790000000000001,-0.015466578499710256,0.14494913943228835,-0.002958285903978689,-0.015141425736530432,-0.021051385076331496
11.8,-0.014018708012247912,0.14462594551691382,-0.0031092163104605905,-0.01505617597928991,-0.022112036406990786
11.81,-0.012574145366885872,0.1442875653909092,-0.003259287517104367,-0.014969520189751966,-0.023166633675898066
11.82,-0.011133041979161071,0.14393408827664797,-0.0034084855399553705,-0.014881472574232394,-0.024215070698115317
11.83,-0.009695548371394191,0.14356560359580964,-0.0035567965176456157,-0.014792043453103159,-0.0252573102071068
11.84,-0.008261814147203622,0.14318220566823459,-0.003704206751043987,-0.014701254965739818,-0.026293080245502712
11.85,-0.006831987979834126,0.14278398624983177,-0.0038507026973748117,-0.014609116255793045,-0.027322482314843022
11.86,-0.005406217605081523,0.1423710410753683,-0.003996270949522828,-0.014515645322040794,-0.028345291025600895
11.870000000000001,-0.003984649801776645,0.14194346580410158,-0.004140898257261018,-0.014420855555327523,-0.029361484016087458
11.88,-0.0025674303780759506,0.14150135891269128,-0.004284571529629987,-0.01432476543048409,-0.030370894571748675
11.89,-0.001154704166538308,0.14104481704486616,-0.004427277808542387,-0.01422738305723319,-0.03137358880753263
11.9,0.00025338498986143994,0.1405739414745991,-0.004569004273039733,-0.01412872776208134,-0.03236930990624032
11.91,0.0016566942702491883,0.14008883534939745,-0.004709738305780563,-0.01402882095746391,-0.033357939235509726
11.92,0.003055081870481405,0.13958959886881483,-0.00484946743387091,-0.01392767013147476,-0.03433959960655391
11.93,0.0044484070043512465,0.13907633542133957,-0.004988179292093116,-0.013825289339493013,-0.03531410719684395
11.94,0.005836529941254528,0.13854915274027668,-0.005125861708050438,-0.013721703105031378,-0.036281220676648344
11.950000000000001,0.007219312006802967,0.13800815433651728,-0.005262502664400086,-0.01361691792720923,-0.0372411274693015
11.96,0.008596615589121327,0.13745344920267372,-0.0053980902805438515,-0.013510954666249998,-0.03819353001914769
11.97,0.009968304164128677,0.13688514590618783,-0.005532612858061852,-0.013403828911499986,-0.03913842646246384
11.98,0.011334242299422051,0.13630335421623674,-0.005666058855397428,-0.013295556458228051,-0.0400757339124511
11.99,0.01269429566250584,0.1357081843460745,-0.0057984168775438395,-0.013186150832333017,-0.04100540766680961
12.0,0.014048331040907148,0.1350997500881429,-0.005929675705839421,-0.013075633790383023,-0.041927246564589266
12.01,0.015396216349320518,0.13447816308455887,-0.006059824285092158,-0.01296401628222118,-0.042841336288193664
12.02,0.016737820634208634,0.1338435380477675,-0.006188851702755897,-0.01285131589805732,-0.04374750175506505
12.030000000000001,0.018073014094665003,0.13319599079264227,-0.006316747222792631,-0.012737550362780826,-0.04464566660204311
12.040000000000001,0.01940166809254143,0.13253563805711618,-0.0064435002843181936,-0.012622736995637103,-0.04553576377985456
12.05,0.020723655152026153,0.1318625955714552,-0.00656910046564671,-0.012506886327665096,-0.046417823095500695
12.06,0.02203884897455116,0.13117698305515418,-0.006693537499899694,-0.012390018801110956,-0.047291624767599634
12.07,0.023347124459348282,0.13047892034993072,-0.006816801309954719,-0.012272151939423602,-0.04815714272666271
12.08,0.024648357707314543,0.1297685279482149,-0.006938881988364094,-0.012153302167050295,-0.0490143248274385
